marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
bmw,Serie,12.0,Diesel,2013,Automatique,0,280000.0
mercedes,Classe,20.0,Essence,2007,Automatique,0,105000.0
audi,Q5,8.0,Diesel,2016,Automatique,0,300000.0
renault,Megane,6.0,Diesel,2018,Manuelle,0,145000.0
mercedes,250,10.0,Diesel,1994,Manuelle,0,53000.0
hyundai,I30,6.0,Diesel,2013,Manuelle,0,118000.0
renault,Kangoo,6.0,Diesel,2009,Manuelle,0,65000.0
citroen,Xsara,7.0,Diesel,2001,Manuelle,0,40000.0
nissan,Qashqai,6.0,Diesel,2019,Manuelle,0,180000.0
opel,Astra,8.0,Diesel,2014,Automatique,0,139000.0
renault,Megane,6.0,Diesel,2005,Manuelle,0,67000.0
mercedes,310d,12.0,Diesel,1994,Manuelle,0,142000.0
fiat,500,6.0,Diesel,2017,Manuelle,0,125000.0
land-rover,Range,9.0,Diesel,2015,Automatique,0,240000.0
isuzu,D-max,10.0,Diesel,2008,Manuelle,0,120000.0
toyota,Corolla,5.0,Diesel,2014,Manuelle,0,138000.0
renault,Master,9.0,Diesel,2018,Manuelle,0,180000.0
audi,A5,8.0,Diesel,2017,Automatique,0,299000.0
dacia,Logan,6.0,Diesel,2012,Manuelle,0,55000.0
renault,Latitude,8.0,Diesel,2014,Automatique,0,125000.0
volkswagen,Jetta,8.0,Diesel,2017,Manuelle,0,162000.0
hyundai,I30,6.0,Diesel,2016,Automatique,0,145000.0
toyota,Hilux,10.0,Diesel,2017,Manuelle,0,159000.0
ford,Focus,6.0,Diesel,2017,Manuelle,0,145000.0
kia,Picanto,6.0,Essence,2007,Manuelle,0,49000.0
mercedes,Classe,9.0,Diesel,2018,Automatique,0,400000.0
renault,Kadjar,6.0,Diesel,2018,Manuelle,0,175000.0
volkswagen,Golf,8.0,Diesel,2002,Manuelle,0,62000.0
fiat,Freemont,8.0,Diesel,2014,Automatique,0,138000.0
mercedes,310d,10.0,Diesel,1995,Manuelle,0,160000.0
hyundai,Creta,6.0,Diesel,2017,Manuelle,0,175000.0
volkswagen,Polo,7.0,Essence,2012,Manuelle,0,87000.0
peugeot,508,8.0,Diesel,2014,Manuelle,0,115000.0
peugeot,206+,6.0,Diesel,2011,Manuelle,0,67000.0
land-rover,Range,9.0,Diesel,2015,Automatique,0,290000.0
audi,A3,8.0,Diesel,2010,Manuelle,0,115000.0
mercedes,Classe,10.0,Diesel,1996,Manuelle,0,53000.0
honda,Civic,9.0,Essence,2005,Manuelle,0,65000.0
bmw,X5,11.0,Diesel,2011,Automatique,0,145000.0
mercedes,Classe,13.0,Diesel,2004,Automatique,0,85000.0
ford,Transit,9.0,Diesel,2013,Manuelle,0,132000.0
volkswagen,Jetta,8.0,Diesel,2018,Automatique,0,172000.0
volkswagen,Jetta,8.0,Diesel,2017,Automatique,0,145000.0
ford,Fiesta,6.0,Diesel,2014,Manuelle,0,113000.0
peugeot,206+,6.0,Diesel,2012,Manuelle,0,70000.0
mercedes,Gle,12.0,Diesel,2017,Automatique,0,560000.0
renault,Trafic,8.0,Diesel,1984,Manuelle,0,50000.0
peugeot,407,6.0,Diesel,2009,Manuelle,0,83000.0
volkswagen,Tiguan,8.0,Diesel,2014,Manuelle,0,260000.0
ford,Fiesta,6.0,Diesel,2013,Manuelle,0,91000.0
renault,Megane,11.0,Essence,2006,Manuelle,0,45000.0
renault,Laguna,7.0,Diesel,2007,Manuelle,0,62000.0
citroen,Berlingo,6.0,Diesel,2019,Manuelle,0,175000.0
citroen,Berlingo,6.0,Diesel,2018,Manuelle,0,135000.0
volkswagen,Golf,6.0,Diesel,1984,Manuelle,0,23000.0
jeep,Grand,11.0,Diesel,2017,Automatique,0,160000.0
volkswagen,Cc,8.0,Diesel,2016,Manuelle,0,165000.0
mercedes,Sprinter,9.0,Diesel,2013,Manuelle,0,240000.0
opel,Astra,7.0,Diesel,2012,Manuelle,0,102000.0
ford,Fiesta,6.0,Diesel,2013,Manuelle,0,96000.0
hyundai,Tucson,7.0,Diesel,2017,Manuelle,0,208000.0
ford,Focus,6.0,Diesel,2014,Manuelle,0,125000.0
toyota,Land,12.0,Diesel,2005,Automatique,0,95000.0
bmw,Serie,8.0,Diesel,2012,Automatique,0,200000.0
audi,Q8,12.0,Diesel,2019,Automatique,0,830000.0
bmw,Serie,10.0,Diesel,1993,Manuelle,0,40000.0
jaguar,F-pace,8.0,Diesel,2016,Automatique,0,300000.0
dacia,Dokker,6.0,Diesel,2017,Manuelle,0,120000.0
volkswagen,Polo,8.0,Essence,2010,Manuelle,0,82000.0
seat,Ateca,8.0,Diesel,2019,Automatique,0,275000.0
bmw,Serie,8.0,Diesel,2001,Manuelle,0,55000.0
bmw,Serie,8.0,Diesel,2017,Automatique,0,270000.0
volkswagen,Scirocco,11.0,Essence,2011,Automatique,0,130000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,105000.0
peugeot,107,6.0,Essence,2011,Manuelle,0,69000.0
toyota,Corolla,8.0,Diesel,2005,Manuelle,0,90000.0
hyundai,I40,7.0,Diesel,2013,Automatique,0,150000.0
fiat,Doblo,5.0,Diesel,2016,Manuelle,0,89000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,115000.0
hyundai,Accent,6.0,Diesel,2005,Manuelle,0,50000.0
renault,Megane,6.0,Diesel,2008,Manuelle,0,74000.0
citroen,C3,6.0,Diesel,2014,Manuelle,0,87000.0
mazda,3,9.0,Essence,2007,Manuelle,0,58000.0
hyundai,H1,9.0,Diesel,2011,Manuelle,0,80000.0
chevrolet,Optra,9.0,Essence,2008,Manuelle,0,55000.0
volkswagen,Cc,8.0,Diesel,2017,Manuelle,0,200000.0
maserati,Ghibli,12.0,Diesel,2018,Automatique,0,470000.0
toyota,Rav-4,9.0,Essence,2009,Manuelle,0,40000.0
citroen,C-elysee,6.0,Diesel,2018,Manuelle,0,118000.0
bmw,Serie,8.0,Diesel,2020,Automatique,0,369000.0
volkswagen,Tiguan,8.0,Diesel,2016,Automatique,0,197000.0
nissan,Micra,6.0,Diesel,2020,Manuelle,0,170000.0
mercedes,Classe,9.0,Diesel,2012,Automatique,0,185000.0
volkswagen,Tiguan,8.0,Diesel,2015,Manuelle,0,190000.0
seat,Leon,8.0,Essence,2008,Manuelle,0,65000.0
dacia,Dokker,6.0,Diesel,2018,Manuelle,0,127000.0
citroen,C5,9.0,Essence,2013,Automatique,0,98000.0
renault,Megane,6.0,Diesel,2018,Automatique,0,160000.0
hyundai,Tucson,8.0,Diesel,2005,Manuelle,0,84000.0
hyundai,Santa,9.0,Diesel,2009,Manuelle,0,87000.0
audi,Q3,9.0,Diesel,2013,Manuelle,0,190000.0
suzuki,Grand,7.0,Diesel,2007,Manuelle,0,70000.0
volkswagen,Golf,8.0,Essence,2008,Manuelle,0,72000.0
renault,Megane,9.0,Essence,1998,Manuelle,0,34000.0
bmw,Serie,8.0,Diesel,2011,Manuelle,0,110000.0
land-rover,Range,8.0,Diesel,2018,Automatique,0,337000.0
volkswagen,Crafter,9.0,Diesel,2014,Manuelle,0,220000.0
renault,Megane,7.0,Diesel,2013,Manuelle,0,102000.0
bmw,Serie,8.0,Diesel,2009,Automatique,0,105000.0
dacia,Logan,7.0,Essence,2009,Manuelle,0,55000.0
honda,Civic,10.0,Essence,2008,Manuelle,0,70000.0
mercedes,Classe,12.0,Diesel,2015,Automatique,0,259000.0
volkswagen,Passat,8.0,Diesel,2004,Manuelle,0,64000.0
alfa-romeo,Giulietta,8.0,Essence,2012,Manuelle,0,105000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,102000.0
toyota,Hilux,10.0,Diesel,2018,Automatique,0,235000.0
peugeot,207,6.0,Diesel,2006,Automatique,0,72000.0
renault,Talisman,6.0,Diesel,2017,Automatique,0,210000.0
dacia,Logan,6.0,Diesel,2006,Manuelle,0,55000.0
mercedes,Gla,8.0,Diesel,2014,Automatique,0,248000.0
volkswagen,Golf,6.0,Diesel,2012,Manuelle,0,122000.0
volkswagen,Passat,8.0,Diesel,2010,Automatique,0,143000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,438000.0
peugeot,308,6.0,Diesel,2012,Manuelle,0,95000.0
bmw,Serie,8.0,Diesel,2015,Automatique,0,275000.0
mercedes,Classe,8.0,Diesel,2002,Manuelle,0,78000.0
kia,Carens,8.0,Diesel,2006,Automatique,0,60000.0
mercedes,Glk,9.0,Diesel,2012,Automatique,0,180000.0
renault,Trafic,8.0,Diesel,1992,Manuelle,0,61000.0
peugeot,407,7.0,Diesel,2013,Manuelle,0,76000.0
mercedes,Classe,10.0,Diesel,1998,Manuelle,0,70000.0
hyundai,I30,6.0,Diesel,2014,Manuelle,0,125000.0
audi,A4,8.0,Diesel,2006,Automatique,0,100000.0
citroen,Berlingo,7.0,Diesel,2005,Manuelle,0,55000.0
bmw,X3,8.0,Diesel,2018,Automatique,0,350000.0
mitsubishi,L200,10.0,Diesel,2019,Manuelle,0,175000.0
nissan,Qashqai,8.0,Diesel,2007,Automatique,0,109000.0
toyota,Hilux,10.0,Diesel,2007,Manuelle,0,140000.0
toyota,Rav-4,6.0,Hybride,2018,Automatique,0,290000.0
renault,Talisman,6.0,Diesel,2017,Automatique,0,225000.0
mercedes,Classe,10.0,Essence,2005,Manuelle,0,66000.0
seat,Leon,6.0,Diesel,2013,Manuelle,0,105000.0
volkswagen,Golf,8.0,Diesel,2006,Automatique,0,72000.0
seat,Leon,6.0,Diesel,2012,Manuelle,0,110000.0
mercedes,Classe,8.0,Diesel,2000,Manuelle,0,86000.0
volkswagen,Jetta,6.0,Diesel,2016,Manuelle,0,170000.0
mitsubishi,L200,10.0,Diesel,2015,Manuelle,0,180000.0
honda,Civic,8.0,Essence,2004,Manuelle,0,50000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,520000.0
volkswagen,Passat,8.0,Diesel,2011,Manuelle,0,120000.0
bmw,Serie,12.0,Diesel,2015,Automatique,0,240000.0
opel,Grandland,6.0,Diesel,2020,Manuelle,0,260000.0
audi,A5,8.0,Diesel,2017,Automatique,0,335000.0
opel,Corsa,6.0,Essence,2011,Manuelle,0,65000.0
mercedes,Classe,8.0,Diesel,1996,Manuelle,0,60000.0
renault,Master,9.0,Diesel,2017,Manuelle,0,168000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,108000.0
opel,Insignia,8.0,Diesel,2010,Manuelle,0,82000.0
land-rover,Range,12.0,Diesel,2012,Automatique,0,195000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,240000.0
citroen,Berlingo,7.0,Diesel,2005,Manuelle,0,40000.0
dacia,Logan,6.0,Essence,2005,Manuelle,0,45000.0
dacia,Logan,6.0,Essence,2015,Manuelle,0,66000.0
volkswagen,Touareg,12.0,Diesel,2017,Automatique,0,202000.0
toyota,Prado,10.0,Diesel,2008,Manuelle,0,68000.0
seat,Leon,6.0,Diesel,2012,Manuelle,0,105000.0
nissan,Note,6.0,Diesel,2015,Manuelle,0,115000.0
mitsubishi,L200,10.0,Diesel,2014,Manuelle,0,150000.0
honda,Cr-v,6.0,Diesel,2017,Manuelle,0,170000.0
toyota,Corolla,8.0,Diesel,2005,Manuelle,0,60000.0
citroen,C-elysee,6.0,Diesel,2017,Manuelle,0,115000.0
opel,Zafira,9.0,Diesel,2005,Manuelle,0,85000.0
dacia,Sandero,6.0,Diesel,2016,Manuelle,0,88000.0
volkswagen,Tiguan,8.0,Diesel,2012,Manuelle,0,165000.0
mercedes,Sprinter,9.0,Diesel,2016,Manuelle,0,250000.0
ford,C,7.0,Diesel,2009,Manuelle,0,75000.0
dacia,Sandero,6.0,Diesel,2013,Manuelle,0,58000.0
hyundai,Terracan,9.0,Diesel,2006,Manuelle,0,65000.0
citroen,C4,6.0,Diesel,2013,Manuelle,0,97500.0
hyundai,I10,6.0,Essence,2011,Manuelle,0,57000.0
hyundai,I10,6.0,Essence,2011,Manuelle,0,62000.0
renault,Megane,6.0,Diesel,2017,Manuelle,0,145000.0
ford,Focus,6.0,Diesel,2017,Manuelle,0,170000.0
peugeot,207,6.0,Diesel,2007,Manuelle,0,74000.0
bmw,Serie,8.0,Diesel,2012,Automatique,0,170000.0
land-rover,Range,12.0,Diesel,2017,Automatique,0,550000.0
toyota,Prado,12.0,Diesel,2004,Automatique,0,100000.0
toyota,Rav-4,9.0,Diesel,2012,Manuelle,0,150000.0
volkswagen,Polo,6.0,Diesel,2012,Manuelle,0,105000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,115000.0
dacia,Sandero,6.0,Diesel,2018,Manuelle,0,118000.0
fiat,Doblo,5.0,Diesel,2014,Manuelle,0,72000.0
alfa-romeo,159,8.0,Diesel,2008,Automatique,0,85000.0
volkswagen,Golf,8.0,Diesel,2015,Automatique,0,240000.0
renault,Clio,6.0,Diesel,2002,Manuelle,0,58000.0
dacia,Dokker,6.0,Diesel,2016,Manuelle,0,106000.0
volkswagen,Touareg,12.0,Diesel,2012,Automatique,0,155000.0
dacia,Logan,6.0,Diesel,2018,Manuelle,0,92000.0
audi,A3,6.0,Diesel,2014,Automatique,0,225000.0
dacia,Sandero,6.0,Diesel,2012,Manuelle,0,83000.0
renault,Megane,7.0,Diesel,2011,Manuelle,0,105000.0
hyundai,Santa,9.0,Diesel,2017,Automatique,0,205000.0
renault,Megane,6.0,Diesel,2011,Manuelle,0,89000.0
dacia,Logan,6.0,Diesel,2008,Manuelle,0,55000.0
hyundai,Santa,9.0,Diesel,2007,Manuelle,0,78000.0
fiat,500,7.0,Essence,2019,Automatique,0,124000.0
dodge,Caliber,10.0,Essence,2007,Manuelle,0,90000.0
renault,Megane,6.0,Diesel,2008,Manuelle,0,77000.0
renault,Clio,7.0,Essence,2007,Manuelle,0,50000.0
volvo,Xc60,10.0,Diesel,2010,Automatique,0,120000.0
seat,Leon,6.0,Diesel,2016,Automatique,0,160000.0
citroen,C3,6.0,Essence,2003,Manuelle,0,47000.0
citroen,C4,6.0,Diesel,2017,Manuelle,0,109000.0
ssangyong,Rexton,11.0,Diesel,2007,Manuelle,0,58000.0
mercedes,Classe,6.0,Diesel,2017,Automatique,0,225000.0
mercedes,Classe,9.0,Diesel,2004,Automatique,0,75000.0
ford,Ka,7.0,Essence,2013,Manuelle,0,65000.0
bmw,Serie,11.0,Essence,2008,Manuelle,0,85000.0
renault,Trafic,8.0,Diesel,2003,Manuelle,0,85000.0
volkswagen,Cc,8.0,Diesel,2015,Manuelle,0,157000.0
renault,R19,7.0,Diesel,1989,Manuelle,0,35000.0
renault,Kangoo,6.0,Diesel,2017,Manuelle,0,135000.0
citroen,Berlingo,7.0,Diesel,2011,Manuelle,0,55000.0
fiat,Punto,7.0,Essence,2000,Manuelle,0,34000.0
fiat,Linea,6.0,Diesel,2010,Manuelle,0,72000.0
toyota,Yaris,5.0,Diesel,2017,Manuelle,0,128000.0
peugeot,Partner,7.0,Diesel,2007,Manuelle,0,46000.0
seat,Leon,9.0,Essence,2006,Manuelle,0,68000.0
jeep,Wrangler,11.0,Diesel,2015,Automatique,0,250000.0
bmw,X6,12.0,Diesel,2009,Automatique,0,145000.0
renault,Megane,7.0,Diesel,2003,Manuelle,0,50000.0
renault,Megane,9.0,Essence,2001,Manuelle,0,38000.0
porsche,Cayenne,28.0,Essence,2010,Automatique,0,300000.0
renault,Kangoo,6.0,Diesel,2010,Manuelle,0,72000.0
mercedes,Viano,9.0,Diesel,2009,Manuelle,0,145000.0
volkswagen,Touran,8.0,Diesel,2009,Manuelle,0,125000.0
renault,Kangoo,6.0,Diesel,2017,Manuelle,0,125000.0
volkswagen,Golf,8.0,Diesel,2019,Automatique,0,210000.0
opel,Crossland,6.0,Diesel,2020,Manuelle,0,170000.0
honda,Cr-v,11.0,Essence,2009,Automatique,0,65000.0
mitsubishi,L300,9.0,Diesel,1996,Manuelle,0,59000.0
hyundai,I30,6.0,Diesel,2011,Manuelle,0,102000.0
dacia,Dokker,6.0,Diesel,2020,Manuelle,0,122000.0
ford,Focus,6.0,Diesel,2018,Manuelle,0,150000.0
renault,Trafic,8.0,Diesel,1982,Manuelle,0,55000.0
peugeot,407,8.0,Diesel,2006,Manuelle,0,70000.0
opel,Astra,7.0,Diesel,2010,Manuelle,0,95000.0
kia,Rio,6.0,Diesel,2017,Manuelle,0,125000.0
renault,Trafic,7.0,Diesel,2018,Manuelle,0,168000.0
bmw,X5,12.0,Diesel,2002,Automatique,0,50000.0
mercedes,Classe,10.0,Diesel,2005,Automatique,0,99999.0
renault,R19,7.0,Diesel,1995,Manuelle,0,50000.0
citroen,C5,11.0,Essence,2008,Manuelle,0,60000.0
kia,Optima,7.0,Diesel,2018,Manuelle,0,165000.0
volkswagen,Tiguan,8.0,Diesel,2011,Automatique,0,155000.0
volkswagen,Touran,8.0,Diesel,2008,Manuelle,0,105000.0
nissan,Qashqai,6.0,Diesel,2015,Automatique,0,169000.0
volkswagen,Bora,8.0,Diesel,2001,Manuelle,0,64000.0
seat,Ibiza,8.0,Essence,2010,Manuelle,0,59000.0
volkswagen,Golf,8.0,Diesel,2015,Manuelle,0,183000.0
volkswagen,Golf,8.0,Essence,2010,Manuelle,0,96500.0
citroen,Xsara,8.0,Diesel,2005,Manuelle,0,68000.0
ford,Transit,8.0,Diesel,2015,Manuelle,0,150000.0
nissan,Juke,6.0,Diesel,2013,Manuelle,0,130000.0
renault,R19,7.0,Diesel,1994,Manuelle,0,46000.0
jeep,Grand,12.0,Diesel,2017,Automatique,0,310000.0
ford,Kuga,8.0,Diesel,2019,Manuelle,0,195000.0
honda,Cr-v,9.0,Diesel,2010,Manuelle,0,93000.0
kia,Carens,7.0,Diesel,2016,Manuelle,0,125000.0
skoda,Superb,8.0,Diesel,2017,Automatique,0,200000.0
volkswagen,Passat,8.0,Diesel,2016,Automatique,0,187000.0
opel,Corsa,5.0,Essence,2010,Manuelle,0,66000.0
volkswagen,Golf,6.0,Diesel,2012,Manuelle,0,119000.0
bmw,Serie,8.0,Diesel,2008,Manuelle,0,85000.0
honda,Cr-v,11.0,Essence,2007,Manuelle,0,64000.0
renault,Megane,6.0,Diesel,2021,Manuelle,0,205000.0
dacia,Dokker,6.0,Diesel,2017,Manuelle,0,103000.0
volkswagen,Golf,8.0,Diesel,2014,Automatique,0,180000.0
maserati,Ghibli,12.0,Diesel,2016,Automatique,0,315000.0
dacia,Dokker,6.0,Diesel,2021,Manuelle,0,125000.0
mercedes,Classe,9.0,Diesel,2007,Automatique,0,133000.0
suzuki,Alto,5.0,Essence,2008,Manuelle,0,30000.0
bmw,Serie,8.0,Diesel,2014,Automatique,0,235000.0
volkswagen,Tiguan,8.0,Diesel,2017,Manuelle,0,245000.0
volkswagen,Golf,10.0,Essence,1994,Automatique,0,34000.0
dacia,Duster,6.0,Diesel,2016,Manuelle,0,123000.0
peugeot,107,6.0,Essence,2013,Manuelle,0,65000.0
dacia,Logan,8.0,Essence,2005,Manuelle,0,41000.0
mercedes,Classe,9.0,Diesel,2007,Automatique,0,138000.0
opel,Corsa,5.0,Diesel,2009,Manuelle,0,68000.0
jeep,Grand,12.0,Diesel,2021,Automatique,0,500000.0
audi,A6,8.0,Diesel,2011,Automatique,0,160000.0
ford,Fiesta,6.0,Essence,2013,Manuelle,0,70000.0
ford,Focus,7.0,Diesel,2002,Manuelle,0,55000.0
volkswagen,Golf,8.0,Diesel,2002,Manuelle,0,78000.0
hyundai,I10,4.0,Essence,2017,Manuelle,0,75000.0
renault,Kangoo,6.0,Diesel,2014,Manuelle,0,105000.0
renault,Clio,4.0,Diesel,2019,Manuelle,0,125000.0
hyundai,Accent,6.0,Diesel,2014,Automatique,0,100000.0
hyundai,I40,7.0,Diesel,2014,Automatique,0,160000.0
land-rover,Range,8.0,Diesel,2017,Automatique,0,280000.0
renault,Megane,8.0,Essence,1997,Manuelle,0,35000.0
audi,A6,8.0,Diesel,2017,Automatique,0,260000.0
hyundai,Santa,8.0,Diesel,2013,Manuelle,0,170000.0
dacia,Duster,6.0,Diesel,2013,Manuelle,0,118000.0
citroen,C5,7.0,Diesel,2009,Manuelle,0,81000.0
volkswagen,Arteon,8.0,Diesel,2018,Automatique,0,300000.0
kia,Picanto,5.0,Essence,2021,Manuelle,0,110000.0
mercedes,Glc,9.0,Diesel,2020,Automatique,0,715000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,100000.0
renault,Laguna,7.0,Diesel,2005,Manuelle,0,65000.0
mercedes,Cla,9.0,Diesel,2013,Automatique,0,250000.0
volkswagen,Caddy,6.0,Diesel,2013,Manuelle,0,112000.0
opel,Insignia,8.0,Diesel,2014,Manuelle,0,140000.0
nissan,X,6.0,Diesel,2017,Manuelle,0,180000.0
honda,Accord,9.0,Diesel,2009,Manuelle,0,108000.0
dacia,Logan,7.0,Diesel,2013,Manuelle,0,65000.0
ford,Fiesta,6.0,Diesel,2021,Manuelle,0,143000.0
nissan,Sunny,7.0,Essence,2004,Manuelle,0,43000.0
ford,Transit,9.0,Diesel,2017,Manuelle,0,195000.0
renault,R19,7.0,Diesel,1991,Manuelle,0,38000.0
dacia,Duster,6.0,Diesel,2011,Manuelle,0,105000.0
mercedes,Classe,9.0,Diesel,2016,Automatique,0,430000.0
opel,Vectra,9.0,Diesel,2004,Manuelle,0,50000.0
audi,A6,8.0,Diesel,2017,Automatique,0,310000.0
peugeot,508,6.0,Diesel,2015,Manuelle,0,135000.0
bmw,Serie,10.0,Essence,2008,Manuelle,0,95000.0
nissan,Qashqai,4.0,Diesel,2018,Manuelle,0,220000.0
peugeot,301,6.0,Essence,2013,Manuelle,0,68000.0
ford,Fiesta,5.0,Essence,2010,Manuelle,0,68000.0
ford,Focus,6.0,Diesel,2017,Manuelle,0,145000.0
ford,Focus,6.0,Diesel,2017,Manuelle,0,165000.0
peugeot,508,6.0,Diesel,2016,Manuelle,0,140000.0
land-rover,Range,9.0,Diesel,2015,Automatique,0,270000.0
toyota,Camry,14.0,Essence,2011,Automatique,0,65000.0
peugeot,206+,6.0,Essence,2013,Manuelle,0,57000.0
opel,Astra,7.0,Diesel,2012,Manuelle,0,104000.0
peugeot,Partner,6.0,Diesel,2005,Manuelle,0,50000.0
bmw,Serie,11.0,Essence,2008,Manuelle,0,90000.0
hyundai,Santa,8.0,Diesel,2007,Manuelle,0,78000.0
ssangyong,Kyron,8.0,Diesel,2007,Manuelle,0,58000.0
renault,Clio,6.0,Diesel,2018,Manuelle,0,135000.0
audi,A3,8.0,Diesel,2009,Manuelle,0,100000.0
volkswagen,Golf,6.0,Diesel,1993,Manuelle,0,45000.0
hyundai,Elantra,6.0,Diesel,2018,Manuelle,0,165000.0
mercedes,Classe,9.0,Diesel,2011,Automatique,0,183000.0
dacia,Logan,4.0,Diesel,2012,Manuelle,0,63000.0
volkswagen,Gol,6.0,Essence,2004,Manuelle,0,31000.0
volkswagen,Tiguan,8.0,Diesel,2016,Manuelle,0,208000.0
peugeot,306,7.0,Diesel,2003,Manuelle,0,52000.0
fiat,Punto,7.0,Essence,2012,Manuelle,0,55000.0
bmw,Serie,12.0,Diesel,2017,Automatique,0,470000.0
renault,Clio,6.0,Diesel,2018,Manuelle,0,120200.0
fiat,Doblo,5.0,Diesel,2012,Manuelle,0,63000.0
fiat,Bravo,8.0,Diesel,2008,Manuelle,0,64500.0
toyota,Hilux,10.0,Diesel,2008,Manuelle,0,115000.0
skoda,Octavia,8.0,Diesel,2007,Manuelle,0,75000.0
kia,Sorento,10.0,Diesel,2008,Manuelle,0,70000.0
skoda,Octavia,8.0,Diesel,2014,Manuelle,0,140000.0
volkswagen,Touran,8.0,Diesel,2005,Manuelle,0,103000.0
volkswagen,Touran,8.0,Diesel,2013,Manuelle,0,154000.0
ford,Fiesta,6.0,Essence,2011,Manuelle,0,65000.0
toyota,Auris,5.0,Diesel,2014,Manuelle,0,125000.0
peugeot,Boxer,9.0,Diesel,2011,Manuelle,0,129000.0
audi,A5,18.0,Essence,2009,Automatique,0,99000.0
renault,Kangoo,7.0,Diesel,2007,Manuelle,0,68000.0
toyota,Avensis,8.0,Diesel,2012,Manuelle,0,130000.0
alfa-romeo,Giulietta,6.0,Diesel,2019,Manuelle,0,164000.0
fiat,Fiorino,5.0,Diesel,2020,Manuelle,0,105000.0
citroen,Berlingo,7.0,Diesel,2009,Manuelle,0,52000.0
citroen,Berlingo,7.0,Diesel,2011,Manuelle,0,55000.0
hyundai,Santa,9.0,Diesel,2012,Automatique,0,110000.0
volkswagen,Passat,6.0,Diesel,2012,Manuelle,0,163000.0
volkswagen,Passat,8.0,Diesel,2008,Manuelle,0,85000.0
bmw,X5,11.0,Diesel,2006,Automatique,0,60000.0
ford,Ranger,9.0,Diesel,2017,Manuelle,0,250000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,185000.0
jeep,Wrangler,11.0,Diesel,2016,Manuelle,0,228000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,205000.0
volkswagen,Polo,7.0,Essence,2008,Manuelle,0,65000.0
renault,Clio,8.0,Essence,2001,Manuelle,0,42000.0
kia,Sportage,8.0,Diesel,2008,Manuelle,0,70000.0
audi,A3,6.0,Diesel,2015,Automatique,0,185000.0
peugeot,508,8.0,Diesel,2016,Manuelle,0,149000.0
mazda,Cx-5,9.0,Diesel,2017,Automatique,0,180000.0
audi,Q7,12.0,Diesel,2016,Automatique,0,375000.0
hyundai,Santa,9.0,Diesel,2018,Automatique,0,340000.0
dacia,Logan,8.0,Essence,2012,Manuelle,0,63000.0
fiat,Grande,5.0,Diesel,2008,Manuelle,0,64000.0
renault,Scenic,6.0,Diesel,2005,Manuelle,0,63000.0
dacia,Sandero,6.0,Diesel,2019,Manuelle,0,119000.0
land-rover,Range,12.0,Diesel,2018,Automatique,0,800000.0
peugeot,308,6.0,Diesel,2010,Manuelle,0,75000.0
citroen,Berlingo,7.0,Diesel,2001,Manuelle,0,49000.0
toyota,Corolla,5.0,Diesel,2014,Manuelle,0,110000.0
fiat,Doblo,5.0,Diesel,2016,Manuelle,0,89500.0
land-rover,Range,9.0,Diesel,2013,Automatique,0,230000.0
citroen,Berlingo,7.0,Diesel,2009,Manuelle,0,56000.0
honda,Jazz,8.0,Essence,2004,Manuelle,0,56000.0
dacia,Dokker,6.0,Diesel,2015,Manuelle,0,97000.0
renault,Kadjar,6.0,Diesel,2016,Manuelle,0,180000.0
mercedes,Gle,12.0,Diesel,2018,Automatique,0,720000.0
peugeot,508,6.0,Diesel,2017,Manuelle,0,145000.0
volkswagen,Polo,5.0,Diesel,2013,Manuelle,0,105000.0
volkswagen,Jetta,8.0,Diesel,2017,Manuelle,0,158000.0
dacia,Dokker,6.0,Diesel,2016,Manuelle,0,108000.0
hyundai,Santa,9.0,Diesel,2016,Automatique,0,225000.0
fiat,Doblo,6.0,Diesel,2019,Manuelle,0,130000.0
volkswagen,Golf,8.0,Diesel,2004,Manuelle,0,75000.0
renault,Laguna,7.0,Diesel,1999,Manuelle,0,45000.0
jeep,Cherokee,8.0,Diesel,2016,Manuelle,0,185000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,185000.0
toyota,C-hr,10.0,Hybride,2018,Automatique,0,190000.0
audi,A3,8.0,Diesel,2020,Automatique,0,335000.0
jaguar,Xf,9.0,Diesel,2012,Automatique,0,155000.0
jeep,Cherokee,8.0,Diesel,2015,Automatique,0,200000.0
mercedes,Classe,9.0,Diesel,2009,Automatique,0,150000.0
renault,Clio,6.0,Diesel,2007,Manuelle,0,60000.0
jaguar,Xf,8.0,Diesel,2015,Automatique,0,170000.0
renault,R19,7.0,Diesel,1993,Manuelle,0,36000.0
renault,Kangoo,8.0,Diesel,2001,Automatique,0,53000.0
hyundai,Tucson,8.0,Diesel,2008,Manuelle,0,75000.0
